tweet_id,jpg_url,img_num,Var,breed,confidence,prediction
666287406224695296,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg,1,3,True,0.0255806,miniature_poodle
666293911632134144,https://pbs.twimg.com/media/CT8mx7KW4AEQu8N.jpg,1,1,False,0.914671,three-toed_sloth
666293911632134144,https://pbs.twimg.com/media/CT8mx7KW4AEQu8N.jpg,1,2,False,0.01525,otter
666293911632134144,https://pbs.twimg.com/media/CT8mx7KW4AEQu8N.jpg,1,3,False,0.0132072,great_grey_owl
666337882303524864,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,1,1,False,0.416669,ox
666337882303524864,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,1,2,True,0.278407,Newfoundland
666337882303524864,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,1,3,True,0.102643,groenendael
666345417576210432,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,1,1,True,0.8587440000000001,golden_retriever
666345417576210432,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,1,2,True,0.0547868,Chesapeake_Bay_retriever
666345417576210432,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,1,3,True,0.0142409,Labrador_retriever
666353288456101888,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,1,1,True,0.3368739999999999,malamute
666353288456101888,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,1,2,True,0.147655,Siberian_husky
666353288456101888,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,1,3,True,0.0934124,Eskimo_dog
666362758909284353,https://pbs.twimg.com/media/CT9lXGsUcAAyUFt.jpg,1,1,False,0.996496,guinea_pig
666362758909284353,https://pbs.twimg.com/media/CT9lXGsUcAAyUFt.jpg,1,2,False,0.00240245,skunk
666362758909284353,https://pbs.twimg.com/media/CT9lXGsUcAAyUFt.jpg,1,3,False,0.000460863,hamster
666373753744588802,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,1,1,True,0.326467,soft-coated_wheaten_terrier
666373753744588802,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,1,2,True,0.259551,Afghan_hound
666373753744588802,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,1,3,True,0.206803,briard
666396247373291520,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,1,1,True,0.978108,Chihuahua
666396247373291520,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,1,2,True,0.00939697,toy_terrier
666396247373291520,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,1,3,True,0.00457681,papillon
666407126856765440,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,1,1,True,0.529139,black-and-tan_coonhound
666407126856765440,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,1,2,True,0.24422,bloodhound
666407126856765440,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,1,3,True,0.17381,flat-coated_retriever
666411507551481857,https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg,1,1,False,0.40464,coho
666411507551481857,https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg,1,2,False,0.271485,barracouta
666411507551481857,https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg,1,3,False,0.189945,gar
666418789513326592,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,1,1,True,0.14968,toy_terrier
666418789513326592,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,1,2,True,0.148258,papillon
666418789513326592,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,1,3,True,0.14286,Chihuahua
666421158376562688,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,1,1,True,0.906777,Blenheim_spaniel
666421158376562688,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,1,2,True,0.0903464,cocker_spaniel
666421158376562688,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,1,3,True,0.00111687,Shih-Tzu
666428276349472768,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,1,1,True,0.371361,Pembroke
666428276349472768,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,1,2,True,0.249394,chow
666428276349472768,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,1,3,True,0.241878,Pomeranian
666430724426358785,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,1,1,False,0.505184,llama
666430724426358785,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,1,2,True,0.104109,Irish_terrier
666430724426358785,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,1,3,False,0.0620712,dingo
666435652385423360,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,1,1,True,0.18413,Chesapeake_Bay_retriever
666435652385423360,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,1,2,False,0.0567753,chain_saw
666435652385423360,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,1,3,False,0.0367634,power_drill
666437273139982337,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,1,1,True,0.6718529999999999,Chihuahua
666437273139982337,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,1,2,True,0.12468,beagle
666437273139982337,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,1,3,True,0.0440941999999999,Saluki
666447344410484738,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,1,1,True,0.322084,curly-coated_retriever
666447344410484738,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,1,2,True,0.287955,giant_schnauzer
666447344410484738,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,1,3,True,0.166331,Labrador_retriever
666454714377183233,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,1,1,True,0.278954,dalmatian
666454714377183233,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,1,2,True,0.237612,Labrador_retriever
666454714377183233,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,1,3,True,0.171106,Great_Pyrenees
666644823164719104,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,1,1,True,0.0443334,Ibizan_hound
666644823164719104,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,1,2,True,0.0432093,Pembroke
666644823164719104,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,1,3,True,0.0389056,West_Highland_white_terrier
666649482315059201,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,1,1,True,0.447803,Border_collie
666649482315059201,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,1,2,True,0.170497,English_springer
666649482315059201,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,1,3,True,0.139206,collie
666691418707132416,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,1,1,True,0.975401,German_shepherd
666691418707132416,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,1,2,True,0.00868727,beagle
666691418707132416,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,1,3,True,0.00539404,bloodhound
666701168228331520,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,1,1,True,0.887707,Labrador_retriever
666701168228331520,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,1,2,True,0.029307,Chihuahua
666701168228331520,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,1,3,True,0.0207563,French_bulldog
666739327293083650,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,1,1,True,0.546933,miniature_poodle
666739327293083650,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,1,2,True,0.165255,cocker_spaniel
666739327293083650,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,1,3,True,0.0959589,toy_poodle
666776908487630848,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,1,1,False,0.375057,seat_belt
666776908487630848,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,1,2,True,0.167175,miniature_pinscher
666776908487630848,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,1,3,True,0.0869506,Chihuahua
666781792255496192,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,1,1,True,0.618316,Italian_greyhound
666781792255496192,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,1,2,True,0.151363,Weimaraner
666781792255496192,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,1,3,True,0.0859891,vizsla
666786068205871104,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,1,1,False,0.999888,snail
666786068205871104,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,1,2,False,5.51417e-05,slug
666786068205871104,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,1,3,False,2.6258e-05,acorn
666804364988780544,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,1,1,True,0.328792,English_setter
666804364988780544,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,1,2,True,0.283545,Brittany_spaniel
666804364988780544,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,1,3,True,0.0574615,Ibizan_hound
666817836334096384,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,1,1,True,0.496953,miniature_schnauzer
666817836334096384,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,1,2,True,0.285276,standard_schnauzer
666817836334096384,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,1,3,True,0.0737636999999999,giant_schnauzer
666826780179869698,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,1,1,True,0.359383,Maltese_dog
666826780179869698,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,1,2,False,0.148759,teddy
666826780179869698,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,1,3,True,0.106007,West_Highland_white_terrier
666835007768551424,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,1,1,True,0.448459,Airedale
666835007768551424,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,1,2,True,0.12403,toy_poodle
666835007768551424,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,1,3,False,0.110183,teddy
666837028449972224,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,1,1,False,0.442113,triceratops
666837028449972224,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,1,2,False,0.114071,armadillo
666837028449972224,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,1,3,False,0.0432553,common_iguana
666983947667116034,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,1,1,False,0.589446,swab
666983947667116034,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,1,2,False,0.190142,chain_saw
666983947667116034,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,1,3,False,0.0345097,wig
666996132027977728,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,1,1,False,0.507637,hay
666996132027977728,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,1,2,True,0.0624899,Rottweiler
666996132027977728,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,1,3,False,0.0484247,water_buffalo
667012601033924608,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,1,1,False,0.98723,hyena
667012601033924608,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,1,2,False,0.0126008,African_hunting_dog
667012601033924608,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,1,3,False,5.735010000000001e-05,coyote
667044094246576128,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,1,1,True,0.765266,golden_retriever
667044094246576128,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,1,2,True,0.206694,Labrador_retriever
667044094246576128,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,1,3,False,0.0106669,seat_belt
667062181243039745,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,1,1,True,0.825678,Chesapeake_Bay_retriever
667062181243039745,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,1,2,True,0.090998,vizsla
667062181243039745,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,1,3,True,0.0229562,kelpie
667065535570550784,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,1,1,False,0.560001,jigsaw_puzzle
667065535570550784,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,1,2,False,0.103259,doormat
667065535570550784,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,1,3,False,0.042568,space_heater
667073648344346624,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,1,1,True,0.483682,Chihuahua
667073648344346624,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,1,2,True,0.0924939,pug
667073648344346624,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,1,3,True,0.0574954,Brabancon_griffon
667090893657276420,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,1,1,True,0.959514,Chihuahua
667090893657276420,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,1,2,True,0.00537015,Italian_greyhound
667090893657276420,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,1,3,True,0.00264133,Pomeranian
667119796878725120,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,1,1,True,0.741563,Pembroke
667119796878725120,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,1,2,True,0.0578659,Chihuahua
667119796878725120,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,1,3,True,0.0391251,toy_poodle
667138269671505920,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,1,1,True,0.747713,West_Highland_white_terrier
667138269671505920,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,1,2,True,0.243629,Samoyed
667138269671505920,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,1,3,True,0.00180397,toy_poodle
667152164079423490,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,1,1,True,0.535411,toy_poodle
667152164079423490,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,1,2,True,0.087544,Pomeranian
667152164079423490,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,1,3,True,0.06205,miniature_poodle
667160273090932737,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,1,1,True,0.471351,golden_retriever
667160273090932737,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,1,2,True,0.0919921,miniature_poodle
667160273090932737,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,1,3,True,0.0873853999999999,standard_poodle
667165590075940865,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,1,1,True,0.140173,miniature_pinscher
667165590075940865,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,1,2,True,0.134094,Rottweiler
667165590075940865,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,1,3,True,0.0818998,beagle
667171260800061440,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,1,1,True,0.8412649999999999,giant_schnauzer
667171260800061440,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,1,2,True,0.0527442,Lakeland_terrier
667171260800061440,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,1,3,True,0.0344017,Irish_water_spaniel
667174963120574464,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,1,1,True,0.266437,toy_poodle
667174963120574464,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,1,2,True,0.243223,Chihuahua
667174963120574464,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,1,3,True,0.0728063,bluetick
667176164155375616,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,1,1,True,0.318981,soft-coated_wheaten_terrier
667176164155375616,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,1,2,True,0.215218,Lakeland_terrier
667176164155375616,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,1,3,True,0.106014,toy_poodle
667177989038297088,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,1,1,True,0.2592489999999999,vizsla
667177989038297088,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,1,2,True,0.176293,Chesapeake_Bay_retriever
667177989038297088,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,1,3,True,0.112369,Weimaraner
667182792070062081,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,1,1,True,0.949892,golden_retriever
667182792070062081,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,1,2,True,0.0105638,Irish_setter
667182792070062081,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,1,3,True,0.00582141,Chesapeake_Bay_retriever
667188689915760640,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,1,1,False,0.33583,vacuum
667188689915760640,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,1,2,False,0.265278,swab
667188689915760640,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,1,3,False,0.140703,toilet_tissue
667192066997374976,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,1,1,True,0.28364,Rottweiler
667192066997374976,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,1,2,True,0.148112,miniature_pinscher
667192066997374976,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,1,3,True,0.0955848,black-and-tan_coonhound
667200525029539841,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,1,1,True,0.694904,Siberian_husky
667200525029539841,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,1,2,True,0.232006,malamute
667200525029539841,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,1,3,True,0.0506351,Eskimo_dog
667211855547486208,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,1,1,True,0.462556,golden_retriever
667211855547486208,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,1,2,True,0.454937,Labrador_retriever
667211855547486208,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,1,3,True,0.0241933,kuvasz
667369227918143488,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,1,1,False,0.709545,teddy
667369227918143488,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,1,2,False,0.1272849999999999,bath_towel
667369227918143488,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,1,3,False,0.0285675,Christmas_stocking
667393430834667520,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,1,1,True,0.557009,papillon
667393430834667520,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,1,2,True,0.271963,Border_collie
667393430834667520,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,1,3,True,0.0734729,collie
667405339315146752,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,1,1,True,0.381377,Saint_Bernard
667405339315146752,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,1,2,True,0.127998,Leonberg
667405339315146752,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,1,3,True,0.0693568,golden_retriever
667435689202614272,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,1,1,True,0.999091,Rottweiler
667435689202614272,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,1,2,True,0.000450355,miniature_pinscher
667435689202614272,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,1,3,True,0.00015714,black-and-tan_coonhound
667437278097252352,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,1,1,False,0.989154,porcupine
667437278097252352,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,1,2,False,0.00630049,bath_towel
667437278097252352,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,1,3,False,0.00096634,badger
667443425659232256,https://pbs.twimg.com/media/CUM8QZwW4AAVsBl.jpg,1,1,False,0.980815,goose
